,d1,d2,r1,t1,d3,d4,d5,d6,d7,d8,d9
12986,0.793382282,1.06517776,0.330427854,-1.674879329,0.649939081,1.377604096,1.240710744,0.909398276,0.53189467,-0.549350282,-1.316379956
12987,-1.72816,1.050998766,1.079089277,-0.421178183,-1.249002284,-1.494717676,-1.622269253,0.25955644,-0.161518361,-0.525120997,0.78952997
12988,-1.587136173,0.062161117,0.85327335,0.088989302,-1.860137437,-1.125384676,-1.482099099,0.091016651,0.307718894,-1.533062327,-0.390915124
12989,-0.166899813,1.218011067,-0.312380207,-0.587678185,-0.507113959,0.373814791,0.751170654,0.713623099,0.46844305,0.874114323,-1.253229313
12990,1.185769658,0.360301003,-2.5682026,0.200593915,0.584369219,0.014576703,0.333497727,0.184374071,-0.118529267,1.003870006,-0.299770538
12991,-0.181933758,1.32946621,0.440292021,-1.652046275,-0.078501317,-0.315819596,-0.509751428,-0.779357083,-0.378112211,-0.559125748,1.152922025
12992,-0.465745388,-1.020447655,-0.463527888,-0.49178937,-0.083521475,0.005060945,0.117506603,-0.947386305,-0.99902695,-0.289684313,0.166559145
12993,1.640232878,-0.779981011,-2.918403483,0.40221095,1.347557494,1.888021391,2.28810071,-0.234617074,0.030182899,1.820110308,-0.072463484
12994,0.463506358,0.648230559,0.523021976,-1.165989103,0.11549542,1.068309242,0.63723065,-1.582270227,-1.654349661,-1.216639809,1.484596294
12995,-1.11865727,-0.637170341,0.244099097,-1.328149401,-0.934697123,-1.336200634,-0.842021163,-0.012793374,-0.312166905,1.25358329,0.073965854
12996,-1.642900963,2.189071164,1.087732863,-1.557000748,-1.228241356,-1.765905289,-1.318856479,-1.328263274,-1.396752085,1.002046632,1.026750527
12997,0.861533965,0.057757662,-0.075638442,1.135704151,0.556188724,0.758570436,1.016727115,1.483533235,1.037887862,1.169463205,-0.430872995
12998,0.097758175,-1.76596786,-0.674643481,1.537268657,0.059303789,0.724689842,1.04068653,-1.965372536,-1.750525637,1.024228759,0.796724027
12999,-0.49964299,-0.245186495,0.736813405,0.774279044,-0.815793308,-0.848744818,-0.590664421,-0.361100603,-0.590877709,0.95539121,0.947034551
13000,0.373790594,1.856054913,0.423841211,-1.559162633,0.787918612,0.692005252,0.819269323,-0.969600475,-0.589665458,0.675348057,0.755045787
13001,0.79452837,-1.380806558,-1.967808926,0.957373513,0.775230667,-0.295839669,-0.098914412,-0.856616031,-0.616044427,0.733356155,0.836579205
13002,1.320703476,-1.599972493,-1.651324012,1.185305489,1.184067445,0.690755281,0.636405494,0.963549771,0.915225915,-0.154076776,-1.091475456
13003,-0.585946653,0.46516818,1.116887393,-0.622719542,-0.030162688,-0.048807929,-0.384483837,0.787302166,0.910363568,-0.981841588,0.549827077
13004,0.227421873,-1.460318976,-0.557632534,0.881914129,0.660522052,0.981647837,0.504623947,1.993155603,1.435985494,-1.392701073,-0.607247951
13005,-0.635873959,-0.085418686,-0.390508549,0.756618641,-0.900500688,-0.156168381,-0.14514206,-1.033826447,-1.196828176,0.026967645,1.287316806
13006,-0.13084292,2.684804409,0.529170473,-1.617470015,-0.238481714,0.723103569,0.380321152,0.523051662,0.030675537,-0.904483843,0.202355997
13007,0.78926557,1.405043351,1.202418133,-1.006153534,0.285793588,0.656291143,0.231357322,0.000392807,0.543554605,-1.154033937,-0.96412846
13008,1.530005295,-0.754087298,-1.160681774,-0.283109671,1.487048402,2.071822826,1.553941118,-1.177871058,-0.803277377,-1.370723231,0.588400118
13009,1.640481313,1.112817207,-1.731021912,-1.250683585,1.248857027,0.48479505,0.922844984,-1.576851726,-1.292036062,1.738709948,0.173581788
13010,1.575160692,-0.842511014,1.081724564,0.56040611,1.633675257,2.248531718,2.280221397,0.517107502,0.346281465,0.615695191,-1.287760638
13011,0.427038158,-1.492111255,0.976423023,1.312182636,0.590465569,0.141625689,-0.301137103,0.69443217,0.460542535,-1.433946602,-0.256585021
13012,-1.102914086,-1.407026205,0.554214469,1.039543899,-0.63992069,-0.97580543,-0.578822002,-1.256527132,-1.383453688,1.343740559,1.539886004
13013,1.160665321,-0.200644984,-1.452300694,-0.034604091,1.530989355,0.960967971,1.248474768,0.743721746,1.030845062,0.46951451,-2.133017773
13014,0.570859264,-1.097407098,0.364305647,1.245361225,0.847852792,1.221758037,0.776585707,0.805276422,1.026005463,-1.164444362,0.219814072
13015,1.050188402,-1.519264135,-1.838169566,1.495767557,0.995134319,0.076243304,0.542875012,0.753184167,0.511177044,1.733633513,-0.21702292
13016,0.962216409,0.29677707,-1.251021304,-0.337795985,0.854961055,0.939184834,1.066194855,0.302890941,0.356547537,0.68208584,-0.854831866
13017,-1.243965354,0.457247934,0.439812471,-0.235889134,-1.012638052,-0.444254229,-0.203241462,-0.949702894,-0.721669163,0.871817453,0.260409117
13018,-1.265569422,-0.14806368,0.900980044,0.359839418,-1.131434337,-0.119618929,-0.201734812,-0.830496709,-1.075490928,-0.090311754,1.442083301
13019,1.696286163,0.882281434,-0.27091527,0.513892526,1.420453881,0.725893572,0.57024162,-1.629466187,-1.408745229,-0.381434454,1.251170843
13020,1.402751766,-1.081377004,-0.976727745,0.109595115,1.304396994,0.747016371,0.495719596,1.697189628,1.305689082,-0.598307448,-0.184395797
13021,0.878991584,-1.289887774,-0.572418711,1.001484121,0.414703557,-0.090274279,-0.499790894,-1.786251598,-1.57688093,-1.227853608,2.345461606
13022,-0.895022434,0.432856488,0.953671092,-1.409054795,-0.782720096,-1.307092428,-1.617669295,0.283065633,0.252294606,-1.605033466,-0.103693282
13023,-0.080680498,0.085553714,-0.429308055,0.754518736,-0.059195878,-0.125545142,0.36531439,-1.298039947,-1.142246045,1.822095777,1.206564376
13024,0.006074153,-0.452398519,0.678666,1.465915162,0.519334798,0.654934491,0.152434079,0.288852964,0.046546671,-1.624281725,-0.622762307
13025,1.196526934,-0.07220424,0.23408765,1.161294592,1.42453002,1.749182972,2.102839204,0.586549705,0.96442613,1.648264586,-2.221023348
13026,-0.654720326,0.939360989,0.81008885,-1.191772801,-0.021556007,-0.039690329,0.032677635,-0.155817505,-0.389811375,0.20949138,-0.310487312
13027,0.199928483,-0.650231842,-1.363063689,0.793409794,0.731983352,1.466200875,1.837959972,-1.812695555,-1.606727828,1.592500705,0.511962739
13028,-1.303753777,2.537373059,0.642749475,-1.568564833,-1.365377417,-1.545282079,-1.168968449,-1.223107103,-0.927772563,0.753865802,0.629338563
13029,1.515691318,-0.654407548,-2.831672258,0.736376639,0.826439198,-0.015032715,-0.398995157,2.285095923,1.728191591,-1.409921277,-1.342052339
13030,1.001222278,0.264026759,-2.001370234,-0.148222463,0.335167835,0.092342114,0.113821691,0.403141098,0.960498581,0.020677775,-0.717250421
13031,1.13706,-1.625788279,-2.542939234,1.559303366,0.841408531,-0.026593595,-0.28432424,1.980444679,1.590172987,-1.01131734,-2.12885105
13032,-1.564859867,0.940573583,1.18711581,-0.159458057,-1.840847078,-0.72719838,-0.624851979,0.601730911,0.146272081,0.035531139,-0.434796156
13033,0.274545603,1.288615832,-0.725186911,-0.791822902,0.606098648,0.126292632,0.386276922,0.845508491,0.729390869,1.089698126,0.182106908
13034,-0.382393694,-1.179971002,-0.707187351,1.456812551,-0.183086439,0.759487374,1.0089199,-1.013729012,-1.321810388,0.8339374,0.623935861
13035,0.257487241,-0.206743543,-1.089439527,-0.535368858,-0.00928588,-0.235358631,0.237623693,1.309682724,1.101496123,1.499194706,-1.199814341
13036,1.14564865,-0.077583947,0.492335343,-1.390858209,1.169964438,0.342295797,-0.126072292,0.179595637,0.30546258,-1.353475477,0.665230601
13037,-1.130359847,-1.122212494,0.889711918,-0.354663158,-0.814715249,-0.905165173,-0.599200955,-0.5767227,-0.963145202,0.986453834,1.280719968
13038,-0.376120895,0.093613184,0.140770007,0.595642312,-0.344981611,0.046882616,-0.152068457,-1.275089236,-1.244678991,-0.931499307,0.710731152
13039,0.447997437,1.520359974,-1.400977979,-1.006252434,0.010450401,-0.876693558,-0.951660782,-0.053429517,0.345359371,-0.993664749,-0.713960407
13040,0.311604615,1.059125655,1.048186891,-0.392152566,-0.055964247,0.39623267,0.604922612,-0.648378961,-0.326509601,0.751926488,-0.001486544
13041,-0.284959829,1.307821991,0.62928556,-1.393955964,-0.323559833,-0.123351636,0.033768883,-1.499453568,-1.213706322,0.589150408,0.955281803
13042,0.418993772,-0.068570057,-0.758888119,-1.14863096,0.620274671,1.372034575,1.171562239,0.765977332,0.323692389,-0.316195221,0.387988978
13043,1.232242132,0.406754484,0.281330306,-1.105744175,1.523992068,1.025621349,0.751227274,0.389199556,0.314739204,-1.371442497,-1.541116326
13044,-0.847676998,-1.111428512,0.645627312,-0.426969437,-1.336803345,-0.258592051,-0.192026628,-1.017208086,-0.937301816,0.329925486,1.42449251
13045,-0.762777707,1.290127548,1.069253765,-0.96435534,-0.731638813,-0.551490599,-0.135092852,-1.123516726,-1.285306399,1.218772483,0.626956616
13046,1.567066373,0.926068661,-1.593068171,0.343249,0.937087483,1.330216344,1.324134526,-1.568822591,-1.48296222,0.369907044,1.180790323
13047,1.315465077,0.58061347,-0.085362867,-1.066809984,1.488287286,0.584334843,0.278666739,0.214922903,0.320860187,-1.272054762,-0.903840981
13048,1.513360632,0.527119111,-1.332529562,0.47153455,0.996005116,1.45392754,1.417780823,-1.544312745,-1.78967699,-0.333429018,0.656676181
13049,-1.309057183,0.618690998,1.083453882,-0.51415526,-1.034863822,-0.491937308,-0.189404619,-1.614477897,-1.594582711,1.102198551,1.510969941
13050,-1.700934352,0.711123356,1.124862034,-0.804138139,-1.390023178,-0.566002793,-0.473449911,1.49184543,1.191436827,0.383810142,-0.884779989
13051,1.275257523,-0.039149304,-1.147594694,0.51667583,1.64899153,1.987427882,2.210520365,-0.930122675,-0.738523074,1.236418644,0.17570618
13052,-1.145863815,0.847952007,0.875574249,-1.214110016,-0.785330456,0.322914032,0.416909169,1.5596223,1.237284636,0.48465302,-0.628339127
13053,1.67634609,-1.076029675,-0.877345311,0.811687595,1.036517927,1.669336011,1.12758182,0.00352801,0.045163265,-1.861550888,-0.782871811
13054,-1.686132431,1.688487836,0.961965144,-1.501925479,-1.230313115,-1.364735728,-0.986953495,-0.416811267,-0.492294927,1.238613484,0.687781912
13055,-0.128430937,0.739251634,-0.264365145,0.330108129,-0.103487445,-0.371434954,-0.035086679,-0.363607145,-0.141824756,1.299263446,0.623186963
13056,0.012897222,-0.784048199,-1.122715733,-0.08645518,0.533513498,0.501879095,0.69389031,-1.153098123,-1.327926349,0.785700565,0.630902435
13057,-1.351110827,0.303634753,0.831783236,0.850733177,-1.028737888,-0.208774945,0.030110613,-1.695429788,-1.62043079,0.967673201,1.360437748
13058,0.175512096,-0.99198355,0.40490681,1.318863082,0.375368954,-0.132576097,-0.391084687,-1.487760605,-1.472597138,-0.697567589,2.131073752
13059,-1.510253563,-1.411765386,0.975952099,1.121746549,-0.889580452,-1.693273949,-1.84895044,-0.999393767,-1.253995745,-0.563225977,2.638438432
13060,-1.563070507,-0.075771874,1.171254306,0.944881475,-1.903310401,-2.219963043,-1.959256302,1.011577878,1.053113163,0.58334606,-0.223485977
13061,1.677627871,-1.800585083,-2.57765198,1.574700857,1.491053294,1.564691722,1.058896498,1.137659527,1.328477544,-1.409874531,-0.872394119
13062,-1.364006306,-0.57477187,0.807221678,0.975579129,-1.298112738,-0.287597498,0.138666376,-0.501868545,-0.080040839,1.606656567,0.489706013
13063,-1.24575771,0.256525693,0.433519683,-1.194029763,-0.593964907,0.266868492,0.112006493,-1.04184529,-1.356857053,-0.469490733,1.180460833
13064,-1.289812066,-1.040168546,1.206414471,1.641611794,-1.131907127,-1.919727483,-1.413397499,-0.675342674,-0.936844281,1.508839974,1.268669109
13065,-0.504737358,-0.589248342,0.761279385,-0.766468533,0.093246946,-0.257983092,-0.47572165,-0.81983745,-1.226858231,-0.652930842,1.671443075
13066,-0.876456728,-1.940381236,0.626793697,1.467674035,-0.345915219,0.412226828,-0.102546795,-0.256326179,-0.078514275,-1.580031942,0.816077471
13067,0.01632387,-0.226902022,0.963681134,1.649916176,0.390073937,-0.285810931,-0.295289983,-1.164559547,-1.087519143,0.120632534,1.863734414
13068,-1.035692624,0.303957223,0.09189268,0.358440504,-1.497266579,-1.465329901,-0.99561186,0.272693744,0.703631983,1.477620262,0.067721054
13069,-1.397130934,-0.986129543,1.021254122,1.539662373,-0.900164572,-1.586088345,-1.049904844,1.147974329,1.259322569,1.790538813,0.247323783
13070,1.145892484,-0.894984603,-1.430850249,-0.467180844,1.145871631,0.129337365,0.185859561,0.049554373,0.313185172,-0.022051143,-0.520507235
13071,-0.775410658,-1.395039603,0.949405382,1.525269862,-0.966641146,-1.548155808,-1.652362638,-0.292788186,0.030291489,-0.38339219,1.207222385
13072,0.621135285,0.547577582,0.243814768,-1.730647877,0.072441021,-0.061428972,0.067801754,1.456271702,1.328200075,0.451930724,-0.951841212
13073,0.182242493,-1.027401654,0.686979573,0.912977507,0.679910939,-0.412345149,-0.766194725,0.263140417,0.203009699,-1.275235614,0.148657509
13074,-1.047370833,-0.48308237,0.602520859,1.446754737,-0.66552533,-0.091944269,0.132709872,-1.038633016,-1.440352696,0.622063367,0.887322152
13075,-0.099035731,0.651074325,-0.420368637,-1.168780922,0.079381324,0.873475719,1.007699113,-1.433232149,-1.717157994,0.704710658,0.65627379
13076,-0.340490863,-0.8472602,1.067632853,-0.600840616,0.197685169,1.140963384,1.146904697,-1.728520818,-1.75302458,0.336166297,1.33659275
13077,0.908733786,-0.388236471,-0.226936134,-0.928197367,0.917339761,-0.040072679,-0.256556481,-1.002687088,-1.094571,-0.638157122,1.196800935
13078,1.619176096,0.106494334,0.426184332,-0.187114462,0.993221727,1.727679234,1.354777125,-0.416866413,-0.608714654,-0.893889703,0.789790181
13079,-0.032650407,0.628463522,0.857836055,-0.409236237,-0.208868184,-0.726644999,-1.154873107,-0.725934957,-0.706199091,-2.060786659,0.317836935
13080,-0.183916835,0.70810784,0.656822408,-0.00547138,0.054268668,-0.48787619,-0.811501097,0.146058495,0.432285154,-1.194557512,-0.592665572
13081,-0.004860596,2.772265682,0.666807314,-1.711125061,-0.275876797,0.216342292,-0.135436646,0.404311392,0.908706103,-1.338881659,-1.251877636
13082,0.577756739,2.467617201,0.997638053,-1.479023158,0.188698511,1.046414789,1.110372488,0.993317595,1.082717059,0.315733479,-1.410413942
13083,-0.729140473,-0.315393518,0.116764006,0.670473065,-0.111423312,-0.978795055,-0.592741723,0.553070278,0.75491882,0.758907579,-1.676674769
13084,0.026316858,-0.945140488,-0.767060176,0.343032638,-0.246173509,0.444894316,0.446069338,0.337646952,0.477943833,0.242336897,-0.016508955
13085,-0.9110654,0.876590766,0.729179773,-0.068359756,-1.405059952,-0.902661226,-0.46899006,-0.183063396,0.29347082,1.379351778,-0.202274007
13086,-0.060035536,1.43357809,0.191845073,-1.215085139,0.533852165,-0.001905445,0.256304078,1.493835737,1.06361201,1.064727677,-0.128640347
13087,0.675449598,0.318685309,0.951614058,-1.639894542,0.384387398,0.260704137,0.438032616,-0.573774195,-0.647511456,0.461079067,-0.400635484
13088,1.416786024,-0.798806069,-2.282009345,0.998895092,1.727067464,0.54144408,0.82672244,0.776118678,0.540931451,1.214347582,-1.32609304
13089,-0.013155658,0.723316051,0.942848961,0.021544082,0.5593899,0.795704467,0.935075404,0.097174161,-0.300239303,0.638265395,0.100470747
13090,1.034737071,-0.698886317,0.028950242,1.271394752,0.566724494,0.596964589,0.927884382,-0.116154285,-0.103087251,0.721011869,-1.206533575
13091,1.013262566,-0.401112727,-1.577304633,1.164305252,0.969540661,-0.050970574,-0.147621629,1.52231429,1.308264654,-0.389437479,-2.206379599
13092,1.336961549,0.530087346,-1.379978332,-1.534683419,0.793283494,0.703797972,0.444635337,-1.090312077,-0.770240815,-1.011578461,-0.206845637
13093,1.078902741,1.355457161,0.560415237,-0.329148459,1.599494988,1.153383508,1.36587925,-1.840197078,-1.635618688,0.99865822,0.72256193
13094,-0.557490145,-1.940144734,0.058784239,1.384660916,-0.625906497,-1.05041822,-0.830636943,1.755402951,1.809992283,0.686501876,-0.592491533
13095,1.567522207,2.247057074,0.681121388,-0.968160131,1.328815262,1.482814118,1.489788228,-0.388857878,-0.662548699,-0.475306021,-0.745239713
13096,-1.226655717,0.255810669,0.462300588,0.126875796,-1.531597408,-1.532286951,-1.043990452,-0.434940444,-0.533087787,1.606711536,0.945929508
13097,0.498979733,-0.28010294,0.286714484,-0.188776462,0.085757206,0.897093015,0.762984151,1.613952632,1.400479935,-0.145516972,-1.219987766
13098,1.085366617,-1.476334005,-1.0458169,1.217573988,1.150950629,0.173878454,-0.064463016,1.018884625,0.732926961,-0.847165228,-0.968561003
13099,0.786630446,-0.944059752,0.192999537,0.711033482,1.102916163,1.876032421,1.974719431,-1.137778614,-1.463488972,0.801218483,1.196026174
13100,1.183135281,-1.612400342,-1.355130858,1.171749875,0.76815936,-0.311787894,-0.561983024,1.76988602,1.707117776,-0.755123583,-1.676050469
13101,1.526541554,0.841543167,0.016660255,-1.542568665,1.370397975,0.619565893,0.364341705,-1.204653219,-1.201069273,-1.011112412,0.736394946
13102,-0.623113634,0.6312215,0.022726235,0.031765791,-0.990736986,-1.721126637,-2.004714694,1.954781578,1.63932631,-1.474295883,-2.056030855
13103,0.899992177,-0.77014282,-0.475593778,0.43213415,0.307003889,0.544567223,0.610892325,0.287114,0.26957096,0.454137263,0.35986523
13104,-0.307614091,-1.178736168,1.207499533,1.659441158,0.268187383,-0.182598549,-0.393359313,1.389781988,1.764067924,-0.605519697,-1.244735409
13105,-0.75303435,1.609710185,0.998943976,-1.63383608,-0.561158932,-0.848885073,-0.813363772,-0.631644497,-0.719811482,0.145121241,0.142475141
13106,-0.760253574,0.082610147,0.455904953,0.968932057,-0.966055525,-0.024454511,0.233566021,0.409580895,0.293803505,1.073397696,0.571573528
13107,-1.628287754,-0.731803052,0.946344551,0.802777456,-0.967338332,-1.243964813,-1.627431506,-0.071594938,-0.470071384,-1.301449822,1.33307297
13108,-1.67410916,-1.275785297,0.823080413,0.662955366,-1.873317461,-1.986385568,-1.949192388,1.654935354,1.15158336,0.049625921,-1.029231326
13109,0.531220999,0.211249105,-0.819266777,0.341903031,0.188169561,-0.142235334,0.082645063,-1.3663043,-1.086907038,0.558938989,0.645397836
13110,0.395711477,1.642668861,-0.724241146,-1.669771738,0.869941279,1.15291391,0.940458768,1.151479269,1.136305114,-0.591668458,-2.095201751
13111,-0.575988643,0.297073109,-0.32561361,0.682381918,-0.219052353,0.162051267,0.343028213,-0.106659222,-0.265166123,0.577121627,0.186183771
13112,-1.684014545,-0.109138608,0.973315424,-0.229876419,-1.143220847,-0.04514163,0.057244248,0.117338817,0.05850194,0.186389849,-0.885221554
13113,0.881631045,-1.0684183,-1.225252533,1.520992917,0.574126296,0.16980384,-0.326225669,-0.113492575,-0.093041596,-1.474044368,0.760551665
13114,0.296287197,-1.350628931,-0.168451689,1.60588858,-0.083412555,-0.816643519,-0.974770875,-0.188968988,0.342842132,-0.933173072,-0.912861227
13115,-0.481916198,-0.528052962,-0.511634572,1.58902818,-0.866376218,-1.522416818,-1.05456774,0.673346839,1.333446058,1.574603148,0.043340534
13116,0.028134201,-0.40710935,-1.260219049,1.71560404,0.022080151,0.550088555,0.823914488,1.012957837,0.942468749,0.733701279,-1.403001664
13117,-1.188619926,0.221788948,0.871309576,-0.7504465,-0.933016512,-1.087205936,-0.604033504,0.76077386,0.768445277,1.549595781,-0.834871075
13118,-1.726191759,-0.071090832,1.149593005,-1.677578819,-1.420556693,-0.660541709,-0.787304724,0.038274628,-0.427007599,-0.702839791,0.193615912
13119,-1.212067662,1.130033004,1.097936758,0.010725817,-0.767026443,-1.142958891,-0.597493888,-1.41477516,-1.230335992,1.728386438,1.207101914
13120,1.277266005,-0.046545976,-0.699534597,0.040286209,1.712265095,0.799927585,0.907986402,0.408350734,0.473963707,0.422867146,-1.504675158
13121,0.692130259,0.843987715,0.920266882,-0.589826306,0.829946948,0.076963493,0.381513597,-0.99979351,-1.39729344,0.85071426,0.796531793
13122,0.490991379,1.178897688,0.432494153,0.020168463,0.036532026,-0.372839176,-0.01567769,0.841080999,0.662824598,1.369307363,0.327270136
13123,0.055698785,-0.982339265,-0.738932031,0.954834949,0.34563898,0.570289957,0.917875892,-0.642308,-0.642155173,1.167499599,-0.294369989
13124,1.390589993,1.341245019,-1.559487505,-1.399153884,1.038172195,1.137748851,1.028312398,0.623816158,0.544359771,-0.044514389,-1.249046833
13125,-1.034474219,0.816837035,0.319708811,-1.146370242,-1.208565734,-1.782631216,-1.987306646,1.128406908,1.564280959,-1.36604433,-1.818402295
13126,-0.829211322,-0.405951289,0.514026363,0.426177944,-0.208163705,-0.690857972,-1.008625967,-0.550206498,-0.846854326,-0.97584522,1.371479214
13127,0.081979713,1.048525993,0.452561935,0.230050563,-0.351559298,0.507005171,0.84467869,-1.276484927,-1.653573333,1.219925858,0.843933464
13128,0.815879586,-0.323476364,-1.608263872,0.268681737,0.951244152,0.325193805,0.56032604,0.242049719,0.474859487,0.589326856,-0.866889633
13129,-1.521966188,-0.029017767,1.192146405,-0.895736656,-0.849198825,-1.477961725,-1.464755374,0.851416507,0.79795815,-0.208682839,-0.855974625
13130,-0.907824708,0.181442201,0.008871067,0.880521393,-1.23476491,-0.189007602,0.281605048,0.547532938,0.880383243,1.611431778,-0.580689333
13131,-0.348299465,-0.836141057,0.085685955,-0.382248863,-0.712395417,-1.306867031,-1.548388816,-0.057498754,0.458851464,-0.803582912,1.476302359
13132,0.971184401,1.599162795,-1.211490444,-1.093243263,1.355316319,1.172979897,1.600288362,0.847734533,0.651155661,1.777091474,-0.65081217
13133,1.659411229,0.513163629,-1.85420382,-1.693604597,2.137340678,1.843306198,2.230654333,0.373999631,0.514027402,1.717668223,-1.110004089
13134,-1.060047958,0.487316915,1.175465536,0.178443938,-0.447458349,0.074043874,-0.401283266,-0.648878976,-0.6132995,-1.403628065,1.205330139
13135,1.152006313,-0.283956375,1.176206816,0.128029698,1.581891338,1.822441005,2.137759117,-0.011134981,0.048676805,1.519149704,-0.871064232
13136,0.203678552,-1.269037508,-1.072245421,0.58318237,0.413125428,0.814719428,0.990094031,-1.095328643,-0.853827401,0.883947009,0.25215588
13137,-1.697755596,0.49865925,1.17138453,0.660409506,-1.366330931,-0.908820154,-1.006302716,1.048776622,0.65016133,-1.03846706,-1.216025962
13138,0.02459523,-1.738007988,-0.342241107,1.622126979,0.149933474,0.371462151,0.283381243,-0.894230588,-0.718388479,-0.154400767,0.791098984
13139,0.399839279,0.307071842,-1.264342491,0.225594801,0.233826838,1.156215872,1.418737273,-0.869691514,-0.713257628,1.253366979,-0.003953863
13140,-0.329559267,-0.081141553,-0.699381754,-0.529285391,0.273611964,0.000291039,-0.423489711,0.670139198,0.442753213,-1.702797105,-0.566247063
13141,0.27696146,0.794315794,0.752469469,-1.474884077,0.140144663,0.715337466,0.770602899,-0.3825632,-0.033939977,0.45070071,0.526423989
13142,-0.60759288,0.234530732,1.197140517,0.633831544,-0.8781315,0.075473343,0.351166853,-0.107818599,0.022024569,0.827082994,-0.999135856
13143,0.292534438,0.565215512,0.704569151,0.264721519,0.588006544,0.958848734,1.166072687,0.1861079,0.410871367,0.556753846,-1.103851062
13144,1.047319565,1.014970953,-1.300093809,-0.309253575,1.427760059,0.748075915,0.97668083,-1.04234165,-0.70824682,1.050818463,0.362525374
13145,0.389660986,0.060849563,-1.144669319,-1.584811553,-0.08673872,-0.430329979,-0.130854095,1.433926157,1.480331544,1.119495718,-0.290396317
13146,0.766092416,-0.144900011,0.910581677,0.95295701,0.61791088,0.0427029,-0.232417244,0.815102173,1.481832266,-0.76315239,-0.192916231
13147,1.649459422,-0.983553989,-2.699664231,1.107196613,1.843335292,0.981395235,0.872866387,-0.721680132,-0.94880708,-0.046183582,1.289901276
13148,-0.848876295,0.918627783,0.600701704,-0.287038789,-0.233981943,-0.354519554,-0.718554364,-0.570418185,-0.684892918,-1.140385375,1.087513297
13149,-1.577725918,2.105590386,0.940514742,-1.532151294,-1.812084196,-1.90875631,-1.845304885,0.508685542,0.461091368,-0.030569151,0.019405891
13150,-0.713621732,-0.668189323,-0.170029167,1.274106783,-1.012700015,-0.772207127,-1.069073253,0.967399513,1.506793175,-1.134692369,-0.995467023
13151,-0.378682658,-1.451313966,-0.57426489,1.323418094,-0.640907797,0.346633251,0.618848767,-1.049748313,-0.662414943,1.039415275,0.162874377
13152,0.502481179,-0.276079389,1.017558658,-0.0013707,0.864429635,0.30600622,0.094631166,0.982776316,1.623621858,-1.053702237,-2.144865488
13153,-0.943047339,1.345253976,0.535271141,-0.517128954,-0.380096644,-0.518548315,-0.879695034,0.300336948,-0.005946813,-1.255011721,0.543394331
13154,-0.254806118,0.640517823,-0.033435522,0.468267877,-0.615580336,-0.94116825,-1.407497878,-0.848915718,-1.196757524,-1.685167157,1.887919838
13155,-0.261336202,0.538017712,-0.128189179,-0.778206082,-0.690149896,-1.254223118,-1.558880476,-0.699492703,-0.521145775,-1.554138727,0.388428125
13156,-1.63376117,0.381347874,0.94807487,-0.874322697,-0.962548749,-0.022383205,0.331210754,-1.528696826,-1.713666072,1.111049569,0.995404161
13157,1.387250266,0.135541924,-1.456493434,-0.721237748,1.177521803,1.939786623,1.607643888,0.971239433,0.780962462,-1.026597463,-1.489521024
13158,-0.899344467,0.660866229,0.634171368,0.255888601,-0.777082049,-0.019544259,0.392072289,0.875849529,1.093605308,1.424878518,-0.73454574
13159,-1.235434662,-0.718205497,1.098723462,0.827248109,-0.741232088,-1.258810192,-1.260540726,-0.515643769,-0.227061349,-0.399281617,0.22991769
13160,-1.349525895,-0.838998932,1.057172964,0.22542259,-1.390881328,-1.087717868,-1.239550314,-0.970215906,-0.943350935,-0.549504871,1.490991078
13161,0.329355762,-0.142923492,-0.453751449,-1.34251009,0.218543274,0.38210167,0.175490035,1.124873451,1.256060228,-0.671123223,-2.229619398
13162,0.724284134,-0.644318727,-0.900717503,0.396009383,0.121353919,0.479393955,-0.027477457,0.865674025,0.638589132,-1.697070697,-0.594282867
13163,-0.466803115,-1.156135368,-0.032221502,1.15696932,-0.381966018,-0.865169346,-0.374152436,-1.022045698,-1.152346857,1.749163036,1.580883667
13164,0.02136636,0.462892589,-0.717285909,-1.54699338,0.538664944,1.319462693,0.880027785,-1.249997082,-1.625386466,-1.411152501,0.691571562
13165,1.364385135,-0.185418959,-2.482878005,1.077832807,1.221599095,1.451652176,1.680435709,-0.323431039,-0.672663041,1.142462721,0.533511322
13166,-0.078804915,0.699834859,0.145130569,0.009996866,0.280085822,0.822554179,0.337554964,1.543984898,1.556519785,-1.482518474,-1.606275638
13167,1.437653061,1.542728157,0.914105753,-1.485644417,0.850753135,0.14680258,0.534486184,0.367625993,0.43964072,1.503835422,-0.059262677
13168,0.045172988,-0.402197917,0.230290442,-0.746648354,0.254967346,0.498649817,0.461188474,-0.680622386,-0.482233144,-0.011223776,-0.410092685
13169,-1.221554962,2.01646753,0.31010957,-1.591695718,-1.17671688,-1.236598335,-1.369895255,0.289160952,0.449708822,-0.444960137,0.65875763
13170,1.078141702,-0.049867673,-0.055083029,1.670281788,0.730020894,0.417692981,-0.059678844,-0.753420988,-1.094248557,-1.429687622,0.676224012
13171,0.453516349,-0.431360325,-1.061737182,-1.266274275,0.301741255,0.674412505,1.014707251,-0.41740721,-0.184848737,1.145343896,-0.70959855
13172,0.583551442,-1.146571512,-1.891848503,1.213821704,0.86133935,0.844293797,0.876818459,1.682587466,1.210404041,0.267348875,-2.08910723
13173,0.581622305,0.773313683,-1.624829708,-0.475529977,0.453478123,0.890030577,0.745589301,-1.214868247,-1.392300202,-0.195602271,0.750219707
