,total
1204,-0.733064725
1205,-0.682343966
1206,-0.56363593
1207,0.05702267
1208,-0.90605186
1209,1.757411999
1210,-1.055636861
1211,0.219812026
1212,0.50504892
1213,0.771835988
1214,-0.951094215
1215,-0.959255131
1216,-0.700087902
1217,0.244421819
1218,0.122107535
1219,1.61501322
1220,-0.815634924
1221,-0.957327062
1222,3.655011709
1223,-1.090150769
1224,-0.284195777
1225,-1.12121371
1226,2.144450128
1227,0.844698105
1228,1.709524598
1229,-0.949498057
1230,0.910706056
1231,-0.135335031
1232,1.224696472
1233,-0.901524015
1234,1.481217153
1235,-0.068167792
1236,-0.711981497
1237,0.037609733
1238,0.625393508
1239,1.21552474
1240,-0.236127579
1241,0.607501845
1242,-0.531622156
1243,-1.04008814
1244,-0.637712623
1245,-1.122432569
1246,1.33950202
1247,0.273742864
1248,1.104133338
1249,0.489299737
1250,-0.190118383
1251,0.209122385
1252,-1.052080557
1253,-0.293839646
1254,0.354722324
1255,-1.014785994
1256,0.990834686
1257,-0.904923154
1258,-0.304784384
1259,0.852799338
1260,0.30648511
1261,1.970113378
1262,1.964627327
1263,-0.085868719
1264,0.392437622
1265,1.575991865
1266,0.875509471
1267,-0.711203285
1268,-0.555450574
1269,2.382336793
1270,0.29897456
1271,-1.070103612
1272,-1.064566097
1273,1.769225373
1274,-0.799891488
1275,0.310531733
1276,-1.099199828
1277,0.061296991
1278,-0.805227084
1279,0.676577671
1280,-1.121107539
1281,-0.225702658
1282,-0.690713475
1283,0.352842302
1284,0.741218564
1285,1.640118754
1286,2.383248003
1287,-1.012451932
1288,0.572690115
1289,1.839295398
1290,-0.745718366
1291,-1.026393582
1292,-1.084004034
1293,-0.424776997
1294,-0.219496356
1295,-0.781358444
1296,0.5963128
1297,-1.067219287
1298,-1.015576778
1299,-0.067100763
1300,0.485404531
1301,-1.050104425
1302,-0.800399463
1303,-0.094238172
1304,-1.082918788
1305,2.306645506
1306,0.405730778
1307,-1.052428168
1308,0.418279176
1309,-0.692840155
1310,-0.470519598
1311,2.324209455
1312,-0.075863467
1313,-1.080942313
1314,-0.579453795
1315,-0.936359015
1316,-1.115718395
1317,1.488305344
1318,2.302180924
1319,0.268627094
1320,-0.876099587
1321,-0.05817101
1322,-0.990994568
1323,-0.707839664
1324,-0.730635805
1325,-0.088338415
1326,-0.655737535
1327,0.078015748
1328,-0.736286185
1329,-0.220684045
1330,-0.685240144
1331,-0.484450995
1332,-1.109867498
1333,2.047583506
1334,1.529530728
1335,-0.686801557
1336,0.590333934
1337,-0.981864929
1338,0.2474242
1339,-0.661952705
1340,-0.150558235
1341,-1.045844225
1342,-0.542102403
1343,2.150473714
1344,-0.560243131
1345,-0.248836497
1346,-0.758146079
1347,0.077374798
1348,-0.144596527
1349,0.923255055
1350,-0.877220304
1351,0.905147382
1352,-0.951976126
1353,-1.092490055
1354,1.253756614
1355,1.042600932
1356,1.914044516
1357,-1.064827091
1358,-0.876966457
1359,2.918361048
1360,0.084322556
1361,0.177231178
1362,-0.852941047
1363,1.548589259
1364,-0.77484147
1365,-1.04194153
1366,2.716210355
1367,-0.915941022
1368,-0.277663544
1369,-0.553122523
1370,-1.117910762
1371,-0.965072921
1372,0.54191417
1373,2.164406144
1374,-0.919539715
1375,1.352463882
1376,-0.099466985
1377,-0.778060197
1378,1.323975269
1379,0.276761253
1380,0.958182288
1381,0.71450468
1382,-1.110093622
1383,0.465069052
1384,-1.108636562
1385,0.282077603
1386,-0.580248718
1387,-1.045299259
1388,-0.459263659
1389,0.103907503
1390,-1.067366314
1391,-1.12279731
1392,-0.514805511
1393,-0.157783651
1394,2.239642666
1395,1.465078545
1396,-0.525922752
1397,0.14536946
1398,-0.274178238
1399,-0.173012297
1400,-0.38495991
1401,-1.015977435
1402,-1.118106146
